t,price,regime
874,86.97472443548818,calm_trend
875,87.64094049997374,calm_trend
876,87.67940164899203,calm_trend
877,87.59754276178047,calm_trend
878,86.90671625903727,calm_trend
879,87.73325324109082,calm_trend
880,87.25615708415249,calm_trend
881,87.34767352961607,calm_trend
882,86.81617100382861,calm_trend
883,87.7715429785271,calm_trend
884,87.75529041489347,calm_trend
885,88.33736699372105,calm_trend
886,89.41277531345257,calm_trend
887,89.07849957780117,calm_trend
888,89.10884685402038,calm_trend
889,89.5988025844115,calm_trend
890,89.76390562307205,calm_trend
891,90.41594283428688,calm_trend
892,91.56587175736891,calm_trend
893,90.98883561706342,calm_trend
894,90.19962564703302,calm_trend
895,90.33896843067443,calm_trend
896,91.4252715599362,calm_trend
897,91.6412597798589,calm_trend
898,91.31954146236149,calm_trend
899,91.46237433347395,calm_trend
900,91.45550376815521,calm_trend
901,92.2741393913721,calm_trend
902,92.47283645035995,calm_trend
903,92.11068522199785,calm_trend
904,92.28457756773652,calm_trend
905,91.08342081585626,calm_trend
906,91.59041747459617,calm_trend
907,92.23993580452193,calm_trend
908,91.79007186664668,calm_trend
909,91.49853945767791,calm_trend
910,91.9980179063699,calm_trend
911,92.02969480418126,calm_trend
912,91.50731280148875,calm_trend
913,91.87457267989598,calm_trend
914,91.43219356034074,calm_trend
915,92.19015995153626,calm_trend
916,92.13012371988421,calm_trend
917,91.14589080955798,calm_trend
918,91.49541383371869,calm_trend
919,90.76254116161934,calm_trend
920,90.47320613453958,calm_trend
921,90.26359158835128,calm_trend
922,90.43881003129779,calm_trend
923,90.85187971548459,calm_trend
924,90.61939039160352,calm_trend
925,89.80018054113692,calm_trend
926,89.87433379693356,calm_trend
927,89.83107509089876,calm_trend
928,89.34508437958623,calm_trend
929,89.75102324523405,calm_trend
930,89.47602380918116,calm_trend
931,88.83703640481028,calm_trend
932,88.46829737629386,calm_trend
933,87.85698057593454,calm_trend
934,87.52468354470112,calm_trend
935,87.82016964216592,calm_trend
936,88.088950762476,calm_trend
937,86.94429523230069,calm_trend
938,86.40395115437906,calm_trend
939,86.11942068563242,calm_trend
940,86.03312921174684,calm_trend
941,85.96865528041866,calm_trend
942,85.73474792334372,calm_trend
943,85.66556357683513,calm_trend
944,85.80539510058394,calm_trend
945,86.10453362365794,calm_trend
946,85.41952143445998,calm_trend
947,86.09443443052507,calm_trend
948,85.77300507687845,calm_trend
949,85.30592494192463,calm_trend
950,85.16236401533956,calm_trend
951,85.04893578184286,calm_trend
952,85.26258096584341,calm_trend
953,85.54940107904233,calm_trend
954,84.80884529370765,calm_trend
955,84.66518889084368,calm_trend
956,84.54428511150824,calm_trend
957,84.1790407025507,calm_trend
958,84.0283398573683,calm_trend
959,84.87860232275798,calm_trend
960,84.69179756297042,calm_trend
961,84.16587710029619,calm_trend
962,83.84062292811045,calm_trend
963,84.1303776325573,calm_trend
964,82.84183068903916,calm_trend
965,83.44446270759511,calm_trend
966,83.64403610512986,calm_trend
967,82.57926725631313,calm_trend
968,81.9841907796483,calm_trend
969,81.42640923332807,calm_trend
970,80.94808709427812,calm_trend
971,81.6497425529507,calm_trend
972,82.28688631562957,calm_trend
973,81.93176851594491,calm_trend
974,81.30420848935317,calm_trend
975,81.09298778162709,calm_trend
976,81.62306235688263,calm_trend
977,81.98537225725099,calm_trend
978,82.09853661708355,calm_trend
979,81.83262294416406,calm_trend
980,81.38212267437082,calm_trend
981,82.1348288558432,calm_trend
982,81.6057788902272,calm_trend
983,81.90350859174988,calm_trend
984,82.19872473672459,calm_trend
985,82.21843611249018,calm_trend
986,83.07182713410677,calm_trend
987,83.35286404248643,calm_trend
988,83.11906375844129,calm_trend
989,83.75923556107628,calm_trend
990,84.014471915146,calm_trend
991,83.4282687484545,calm_trend
992,83.19568180071826,calm_trend
993,83.36008229225261,calm_trend
994,82.50820369088257,calm_trend
995,82.21239051302493,calm_trend
996,82.63323536604764,calm_trend
997,82.81398044591728,calm_trend
998,82.15071399406443,calm_trend
999,82.25951318103961,calm_trend
1000,82.27335367324694,volatile
1001,82.05639018981034,volatile
1002,81.63667978485866,volatile
1003,81.54643605014816,volatile
1004,82.20163959744313,volatile
1005,81.55993840162864,volatile
1006,81.26038417899952,volatile
1007,81.08350771113031,volatile
1008,80.81580105676488,volatile
1009,80.96743634314471,volatile
1010,80.79311433629655,volatile
1011,81.04279895327979,volatile
1012,80.9592015722057,volatile
1013,80.99732001491866,volatile
1014,81.25995809876646,volatile
1015,81.57571904184157,volatile
1016,81.14755215000679,volatile
1017,80.81243288087767,volatile
1018,80.60114474373793,volatile
1019,79.682154965835,volatile
1020,79.6460143191721,volatile
1021,79.02094718492076,volatile
1022,79.01617128067944,volatile
1023,80.27312068670939,volatile
1024,80.29083161838481,volatile
1025,80.20037642373643,volatile
1026,80.05563846210465,volatile
1027,80.24900703415848,volatile
1028,79.7052262342803,volatile
1029,79.83757039178808,volatile
1030,79.27241062843613,volatile
1031,79.03661773144528,volatile
1032,79.54669784456031,volatile
1033,79.28273431148035,volatile
1034,79.36649484689886,volatile
1035,79.28881323495003,volatile
1036,78.87388915030868,volatile
1037,79.28271702999668,volatile
1038,79.78581397254007,volatile
1039,79.79460731871383,volatile
1040,79.3599096051534,volatile
1041,79.99759858429987,volatile
1042,79.40588111406488,volatile
1043,79.52052498193693,volatile
1044,79.19760225956482,volatile
1045,80.16628952974574,volatile
1046,79.66164946478051,volatile
1047,79.81140094507387,volatile
1048,79.88417358693867,volatile
1049,80.53886250691949,volatile
1050,80.89943897531047,volatile
1051,82.31370216104914,volatile
1052,82.29416715947184,volatile
1053,82.71267517597451,volatile
1054,82.86561458988665,volatile
1055,82.00821159117538,volatile
1056,81.45124386977837,volatile
1057,81.32172225844508,volatile
1058,80.7578841445704,volatile
1059,79.97041976449648,volatile
1060,80.2949256981639,volatile
1061,79.32506372524269,volatile
1062,80.35965751824374,volatile
1063,80.57602428440246,volatile
1064,80.5845011596062,volatile
1065,80.36392444439889,volatile
1066,79.66491750175406,volatile
1067,79.31876351749682,volatile
1068,79.65988341537533,volatile
1069,79.69236777335745,volatile
1070,78.92917468814407,volatile
1071,79.29430026991893,volatile
1072,78.5504999441151,volatile
1073,79.09979906589545,volatile
1074,80.36862834019321,volatile
1075,80.01978124418041,volatile
1076,80.35385965771908,volatile
1077,80.5965111382693,volatile
1078,80.57021389617324,volatile
1079,81.09215542772023,volatile
1080,81.07002120698408,volatile
1081,80.98045097545061,volatile
1082,80.56720894694448,volatile
1083,80.10861337725431,volatile
1084,80.72770045691034,volatile
1085,81.01144459724844,volatile
1086,80.8697173768273,volatile
1087,80.91365897763433,volatile
1088,80.61235745948778,volatile
1089,80.28729526246502,volatile
1090,80.13757800608393,volatile
1091,79.99221143928143,volatile
1092,80.32729711179566,volatile
1093,79.95818419856039,volatile
1094,79.81169940574279,volatile
1095,79.82122671009864,volatile
1096,79.72324725214096,volatile
1097,79.7571078117506,volatile
1098,79.76253576418745,volatile
1099,79.91161969383086,volatile
1100,79.6135882058383,volatile
1101,79.25406819731107,volatile
1102,79.40615147802656,volatile
1103,79.64691593522092,volatile
1104,79.58229392468103,volatile
1105,79.13960166016705,volatile
1106,79.90422461769899,volatile
1107,80.38841793322132,volatile
1108,80.8774683064878,volatile
1109,81.65493629501252,volatile
1110,81.27398364976342,volatile
1111,81.02518677219189,volatile
1112,81.67411586754788,volatile
1113,81.61938567476344,volatile
1114,82.11362224123295,volatile
1115,81.73233295699607,volatile
1116,81.85092116291587,volatile
1117,80.96304295464174,volatile
1118,80.9704451311715,volatile
1119,81.04401132513662,volatile
1120,81.01741358911282,volatile
1121,81.44348405341022,volatile
1122,80.78185998162472,volatile
1123,81.16661362237154,volatile
1124,82.13919044801771,volatile
1125,82.7361188293844,volatile
1126,83.19425326670368,volatile
1127,83.76260404813644,volatile
1128,83.31738819168416,volatile
1129,83.11461020048239,volatile
1130,83.11506734021523,volatile
1131,81.57757160884408,volatile
1132,80.57010493657681,volatile
1133,80.28868525443401,volatile
1134,80.11056653284675,volatile
1135,79.57331131602783,volatile
1136,79.00201039990438,volatile
1137,78.59712412762853,volatile
1138,78.38386841704536,volatile
1139,78.18339099389381,volatile
1140,77.67429028724206,volatile
1141,77.73960643968948,volatile
1142,77.55369112264475,volatile
1143,76.86496578193862,volatile
1144,76.58597270069933,volatile
1145,77.09002050585413,volatile
1146,77.42633671196083,volatile
1147,77.42992470302096,volatile
1148,76.64325263314433,volatile
1149,77.67287194115595,volatile
1150,77.71325707674589,volatile
1151,77.79477540663623,volatile
1152,77.9004593836165,volatile
1153,77.87798618475287,volatile
1154,78.26965495878197,volatile
1155,78.70188863464732,volatile
1156,77.78394338054176,volatile
1157,78.15850951470233,volatile
1158,77.52419655304077,volatile
1159,76.79558686357836,volatile
1160,77.29663585964204,volatile
1161,77.38797956816988,volatile
1162,76.94794205783721,volatile
1163,76.83040826613406,volatile
1164,76.70551643614887,volatile
1165,76.46809415598246,volatile
1166,76.43626480918192,volatile
1167,76.82794941270107,volatile
1168,77.09848143630687,volatile
1169,77.84214721603001,volatile
1170,78.07949100391177,volatile
1171,77.369679239331,volatile
1172,77.32253711417198,volatile
1173,76.76796935650843,volatile
1174,76.42352646444357,volatile
1175,76.96528232394617,volatile
1176,77.15822010239978,volatile
1177,77.24140768580858,volatile
1178,77.94489384177433,volatile
1179,77.63924589276682,volatile
1180,77.10917481313643,volatile
1181,77.34531501883423,volatile
1182,77.23943335934264,volatile
1183,76.93936560344595,volatile
1184,76.98425113461091,volatile
1185,76.72858032141063,volatile
1186,76.98807400897748,volatile
1187,76.58685620202515,volatile
1188,76.33291685160867,volatile
1189,76.27044744160918,volatile
1190,76.1491664088387,volatile
1191,76.35299059186602,volatile
1192,76.29245132945809,volatile
1193,76.56490230575145,volatile
1194,76.18117432534294,volatile
1195,76.3629305339477,volatile
1196,75.92179933871704,volatile
1197,75.84595213889132,volatile
1198,75.36308714783262,volatile
1199,75.53988428597782,volatile
1200,75.35277009007599,volatile
1201,75.61707488111107,volatile
1202,75.75598143409555,volatile
1203,75.9117476704188,volatile
1204,75.84379855985293,volatile
1205,75.95106218472154,volatile
1206,75.84174874173695,volatile
1207,76.14758727880711,volatile
1208,76.72343358530485,volatile
1209,76.19726027977987,volatile
1210,76.28007203357919,volatile
1211,76.10170981759202,volatile
1212,76.67074055549965,volatile
1213,76.96061063078088,volatile
1214,77.15356046551841,volatile
1215,77.22141722861453,volatile
1216,77.17183778747528,volatile
1217,77.59702967902355,volatile
1218,77.83710922643486,volatile
1219,77.8852439273591,volatile
1220,78.09536821834503,volatile
1221,78.1349595924566,volatile
1222,78.68515978658982,volatile
1223,78.74954437871608,volatile
1224,78.96404878214578,volatile
1225,79.57355032987657,volatile
1226,79.62190041386856,volatile
1227,79.71666144448373,volatile
1228,79.7130045751463,volatile
1229,79.8491502541757,volatile
1230,79.4784698455996,volatile
1231,80.01307810532565,volatile
1232,80.13527565780569,volatile
1233,79.75336762227896,volatile
1234,80.03147946202719,volatile
1235,80.56439482578416,volatile
1236,80.99954831239626,volatile
1237,81.30311187439077,volatile
1238,81.3651197519124,volatile
1239,81.22073014671483,volatile
1240,81.74007060311779,volatile
1241,81.21500075164289,volatile
1242,80.90740416768479,volatile
1243,80.8299682161982,volatile
1244,79.99162744966414,volatile
1245,79.91079342543564,volatile
1246,80.03941967726472,volatile
1247,80.0248335542588,volatile
1248,80.48457816819386,volatile
1249,80.60009349316822,volatile
1250,80.713394286091,volatile
1251,80.60040756908693,volatile
1252,80.80508558269108,volatile
1253,81.02351786115344,volatile
1254,81.27770559613184,volatile
1255,80.73989512463315,volatile
1256,80.7586764498133,volatile
1257,80.52294932048314,volatile
1258,80.93758470215128,volatile
1259,80.67460003312924,volatile
1260,81.05236846321013,volatile
1261,81.54847381938725,volatile
1262,81.3573598909175,volatile
1263,81.21192994354635,volatile
1264,81.64775352435261,volatile
1265,81.37420957115397,volatile
1266,81.7809910781633,volatile
1267,82.31102648165222,volatile
1268,82.42119656070953,volatile
1269,82.54793953224073,volatile
1270,82.40057912362069,volatile
1271,81.88897809183796,volatile
1272,82.74340214919785,volatile
1273,82.4669298210617,volatile
1274,82.41020226827146,volatile
1275,82.39545279954258,volatile
1276,82.29191216896807,volatile
1277,82.90072726993833,volatile
1278,82.4582869167924,volatile
1279,81.72333634076139,volatile
1280,81.3074627714785,volatile
1281,81.25703097931813,volatile
1282,80.52299122458051,volatile
1283,81.24299335787147,volatile
1284,81.92085694591782,volatile
1285,81.43675373318257,volatile
1286,81.99794652094072,volatile
1287,82.60920306623211,volatile
1288,81.88189830661926,volatile
1289,81.3565863796276,volatile
1290,81.19100007984692,volatile
1291,81.53420979525632,volatile
1292,80.84690317732483,volatile
1293,80.28140454467761,volatile
1294,79.52145822113968,volatile
1295,79.86840539728068,volatile
1296,79.45514329365737,volatile
1297,79.47442441382702,volatile
1298,79.24751168394678,volatile
1299,78.9856160336271,volatile
1300,78.68825007807037,volatile
1301,79.42742827926199,volatile
1302,78.81330516114703,volatile
1303,78.31980084047352,volatile
1304,77.79886179078406,volatile
1305,78.2290945153298,volatile
1306,77.49225348455158,volatile
1307,77.13475562339369,volatile
1308,77.39644365417918,volatile
1309,77.32419681235822,volatile
1310,77.29117591009258,volatile
1311,77.37945694161591,volatile
1312,77.58406056758214,volatile
1313,77.79432340452612,volatile
1314,77.6764787348884,volatile
1315,77.61871385943445,volatile
1316,77.39674435842055,volatile
1317,77.25922780714252,volatile
1318,77.0719078757527,volatile
1319,77.0904993013937,volatile
1320,76.63613508492644,volatile
1321,76.25072656607858,volatile
1322,76.84457955567832,volatile
1323,76.54370345662426,volatile
1324,76.14253564096217,volatile
1325,75.65791720319852,volatile
1326,75.19654335794918,volatile
1327,75.45582505458225,volatile
1328,75.17916685223517,volatile
1329,75.54818438348256,volatile
1330,75.55972583149997,volatile
1331,75.664987515274,volatile
1332,75.27483682039869,volatile
1333,75.73186688065735,volatile
1334,75.84476840936586,volatile
1335,76.06745889200961,volatile
1336,75.96186282518403,volatile
1337,76.43564108965637,volatile
1338,76.978391363308,volatile
1339,76.12025643949629,volatile
1340,75.98517446002721,volatile
1341,76.0331650817229,volatile
1342,76.41233751543517,volatile
1343,76.52602679828145,volatile
1344,76.06182298233621,volatile
1345,76.33291425857178,volatile
1346,76.39725167161562,volatile
1347,76.63959648816531,volatile
1348,76.55020897742187,volatile
1349,76.63404402982698,volatile
1350,76.47772697438201,volatile
1351,76.55581974736775,volatile
1352,76.70800082862921,volatile
1353,76.9554710996828,volatile
1354,77.23133431624338,volatile
1355,76.98258226287248,volatile
1356,77.26891794546938,volatile
1357,77.31037458874344,volatile
1358,77.44228153716544,volatile
1359,77.78211300607077,volatile
1360,77.90025624841272,volatile
1361,77.77713417182056,volatile
1362,77.70354543033272,volatile
1363,78.0542785304761,volatile
1364,77.82444640643156,volatile
1365,77.63520372950472,volatile
1366,77.65573015861997,volatile
1367,77.75500463850697,volatile
1368,77.6662835889184,volatile
1369,77.61388171347959,volatile
1370,77.5887740594359,volatile
1371,78.10002230278106,volatile
1372,78.27421112449164,volatile
1373,78.82518684412308,volatile
1374,78.87727067219974,volatile
1375,79.24134501449001,volatile
1376,79.18274558585112,volatile
1377,78.83028255670483,volatile
1378,78.66510181084492,volatile
1379,78.84116908793389,volatile
1380,78.93837862259308,volatile
1381,79.19343251223683,volatile
1382,79.36215270189376,volatile
1383,79.86270900263364,volatile
1384,80.00559248475075,volatile
1385,79.66764533371784,volatile
1386,79.92663626742336,volatile
1387,79.54693249762263,volatile
1388,79.63220217405173,volatile
1389,79.61962215563163,volatile
1390,79.52213683214461,volatile
1391,79.46755393834815,volatile
1392,79.68512332863438,volatile
1393,79.72733097406078,volatile
1394,79.835494891927,volatile
1395,79.82314832178648,volatile
1396,79.71464576488937,volatile
1397,79.52552481186255,volatile
1398,79.9032896478685,volatile
1399,80.0526270213582,volatile
1400,80.28778795784059,volatile
1401,80.08249197241207,volatile
1402,80.47309037192029,volatile
1403,80.4261622237788,volatile
1404,80.43031638679979,volatile
1405,80.42872536942252,volatile
1406,80.81861087168207,volatile
1407,80.85666315769794,volatile
1408,81.08243434871784,volatile
1409,81.07915253037156,volatile
1410,81.1875056357725,volatile
1411,81.3621622217964,volatile
1412,80.8868215314783,volatile
1413,81.4433965087302,volatile
1414,82.10023289511896,volatile
1415,82.26445110620924,volatile
1416,82.62101232016572,volatile
1417,82.14143130290772,volatile
1418,81.88309548622031,volatile
1419,82.33038251148854,volatile
1420,82.19285841080696,volatile
1421,81.89881112232557,volatile
1422,81.79516793166789,volatile
1423,82.11620694209164,volatile
1424,82.70571447683288,volatile
1425,82.87302271599106,volatile
1426,83.39297688387373,volatile
1427,82.55731878089233,volatile
1428,83.41439823714022,volatile
1429,83.35470649604395,volatile
1430,83.54357129032634,volatile
1431,83.77278187925599,volatile
1432,83.43121829991715,volatile
1433,83.3758910883584,volatile
1434,83.35982010693088,volatile
1435,83.89212788099955,volatile
1436,83.61850170951878,volatile
1437,83.35246357181502,volatile
1438,83.82718926833967,volatile
1439,83.83115732216493,volatile
1440,83.86094412553146,volatile
1441,83.85126908606335,volatile
1442,83.33388143892064,volatile
1443,83.79435891063157,volatile
1444,83.54300365910693,volatile
1445,83.16411767973204,volatile
1446,82.93623709075986,volatile
1447,83.0707851140622,volatile
1448,83.04161775862822,volatile
1449,82.97272265545891,volatile
1450,82.96975708662607,volatile
1451,83.17412497041963,volatile
1452,83.47877053406032,volatile
1453,83.951714148954,volatile
1454,83.73769156308065,volatile
1455,84.346573899669,volatile
1456,84.38712588053477,volatile
1457,85.01268284870287,volatile
1458,85.00514834318095,volatile
1459,85.08750007605143,volatile
1460,85.04119882170127,volatile
1461,85.0781429404346,volatile
1462,85.34807896653689,volatile
1463,85.3279936826609,volatile
1464,85.60806209373001,volatile
1465,85.40754785682309,volatile
1466,85.27842173082958,volatile
1467,85.16343409297887,volatile
1468,85.21626247772093,volatile
1469,85.25618692697184,volatile
1470,84.41701043677219,volatile
1471,83.9265027801225,volatile
1472,84.28153985241754,volatile
1473,84.3998297431285,volatile
1474,84.30796117425172,volatile
1475,83.6644003556722,volatile
1476,83.33969960523146,volatile
1477,83.09395494411267,volatile
1478,83.00696376854745,volatile
1479,82.94767307751488,volatile
1480,83.13761908124594,volatile
1481,83.31804324832214,volatile
1482,83.16804108775499,volatile
1483,83.33496583543506,volatile
1484,83.24915998323745,volatile
1485,82.73329489244858,volatile
1486,83.17563783172508,volatile
1487,83.24588115813432,volatile
1488,82.73966081281385,volatile
1489,83.2251893673141,volatile
1490,83.03096489107244,volatile
1491,82.72587429587867,volatile
1492,82.98399494728073,volatile
1493,82.63227159255456,volatile
1494,82.88088355191589,volatile
1495,82.55185509237356,volatile
1496,83.21354493122965,volatile
1497,82.86893976720869,volatile
1498,83.06835897719316,volatile
1499,82.85047412717228,volatile
1500,82.76693684290628,volatile
1501,82.41127725515214,volatile
1502,82.66607291241614,volatile
1503,82.12018380721086,volatile
1504,82.05493127333797,volatile
1505,81.76181117263525,volatile
1506,82.4480821032121,volatile
1507,81.93979485421258,volatile
1508,81.89475077906033,volatile
1509,82.06980542771609,volatile
1510,81.97429812347157,volatile
1511,82.31766049745815,volatile
1512,82.23079243662066,volatile
1513,82.70783679079456,volatile
1514,82.91446615828457,volatile
1515,83.25690874929788,volatile
1516,83.02395820809586,volatile
1517,83.66794197679702,volatile
1518,83.37470924237269,volatile
1519,83.05026473266831,volatile
1520,83.4407872140158,volatile
1521,83.1190131967801,volatile
1522,83.70057675495023,volatile
1523,84.11551589794605,volatile
1524,83.48847381336715,volatile
1525,83.95809969204647,volatile
1526,85.1457277300155,volatile
1527,85.39818843086998,volatile
1528,85.48877693661225,volatile
1529,86.11196572505034,volatile
1530,85.78519717760929,volatile
1531,86.02417204936538,volatile
1532,86.13437503264286,volatile
1533,86.05577914952481,volatile
1534,86.1554242636119,volatile
1535,85.97244738159773,volatile
1536,85.42880074380119,volatile
1537,86.04205014366747,volatile
1538,85.32758793676584,volatile
1539,84.86476658604603,volatile
1540,84.73735673932285,volatile
1541,84.79629898359684,volatile
1542,84.44534531380862,volatile
1543,84.25698531988995,volatile
1544,83.79384659676127,volatile
1545,83.71237021367473,volatile
1546,82.95154347099495,volatile
1547,82.56214423596906,volatile
1548,82.81355479045855,volatile
1549,82.7795078342545,volatile
1550,82.60723242735949,volatile
1551,82.10300063990023,volatile
1552,82.27709358616701,volatile
1553,82.61994109910543,volatile
1554,82.22042898388682,volatile
1555,82.80141723313511,volatile
1556,82.2912109520813,volatile
1557,83.17315816605898,volatile
1558,82.9876188055834,volatile
1559,83.73819189305374,volatile
1560,83.23003839744871,volatile
1561,82.9942329287506,volatile
1562,81.88257262194415,volatile
1563,82.11555021678869,volatile
1564,82.33147825100437,volatile
1565,82.29643877215825,volatile
1566,82.34982712497421,volatile
1567,82.07367193133567,volatile
1568,81.31123974937337,volatile
1569,81.25358184769868,volatile
1570,80.81164461580727,volatile
1571,80.41824899445466,volatile
1572,79.90508676904534,volatile
1573,79.51476605765181,volatile
1574,79.41551242890745,volatile
1575,78.90653039271211,volatile
1576,78.98714367794663,volatile
1577,79.08080504948943,volatile
1578,78.64152315584889,volatile
1579,78.3397891088534,volatile
1580,78.71986709449575,volatile
1581,79.68494433128014,volatile
1582,79.80483181634997,volatile
1583,79.90678453115957,volatile
1584,80.40122541538506,volatile
1585,79.71828141391316,volatile
1586,79.36947667371653,volatile
1587,79.92709852075753,volatile
1588,79.54275850529622,volatile
1589,80.09705612764111,volatile
1590,79.41750510202368,volatile
1591,79.45205486894021,volatile
1592,79.58411538179267,volatile
1593,79.47706524516099,volatile
1594,78.93997767352008,volatile
1595,78.25030115446744,volatile
1596,78.68961353512147,volatile
1597,78.55864510839515,volatile
1598,78.72378698237111,volatile
1599,78.8495999339333,volatile
1600,79.99105280996196,volatile
1601,79.14257872003324,volatile
1602,79.11885444093579,volatile
1603,79.31792965398577,volatile
1604,79.84571353255006,volatile
1605,79.24582403402884,volatile
1606,79.3356793106044,volatile
1607,78.88761146049225,volatile
1608,79.21655383004678,volatile
1609,79.04262583404794,volatile
1610,78.69400393993017,volatile
1611,78.10155005186573,volatile
1612,78.55315206555643,volatile
1613,78.75757226920881,volatile
1614,78.15972194865533,volatile
1615,77.40274422402653,volatile
1616,77.18606995205165,volatile
1617,76.88354692038686,volatile
1618,77.02629482687547,volatile
1619,77.27918438100043,volatile
1620,77.37322300673787,volatile
1621,76.91087923364486,volatile
1622,77.26474407534538,volatile
1623,77.2629789242684,volatile
1624,77.32143774171973,volatile
1625,77.14919584983132,volatile
1626,77.169010990898,volatile
1627,77.10860843909653,volatile
1628,77.05756868245852,volatile
1629,76.87762015752905,volatile
1630,77.11780610270242,volatile
1631,77.22825124978266,volatile
1632,77.25468014878487,volatile
1633,77.55525695869056,volatile
1634,77.67970433104476,volatile
1635,77.9925633465392,volatile
1636,78.60704754388456,volatile
1637,78.44943376153684,volatile
1638,78.60349107543314,volatile
1639,78.75968424687451,volatile
1640,79.04685531462133,volatile
1641,78.99267831217286,volatile
1642,78.9628522212409,volatile
1643,79.1425760223859,volatile
1644,79.45519461857985,volatile
1645,80.10551619378899,volatile
1646,80.08514369802336,volatile
1647,79.99420469317374,volatile
1648,80.41558682577002,volatile
1649,80.12085981951812,volatile
1650,80.0864695523799,volatile
1651,79.68616370378686,volatile
1652,79.592022496587,volatile
1653,79.5978824280033,volatile
1654,80.01756986326212,volatile
1655,80.15153431005562,volatile
1656,80.0804203503273,volatile
1657,79.9813886267564,volatile
1658,80.10054391469227,volatile
1659,79.90630850725637,volatile
1660,79.55089956416818,volatile
1661,79.66229319698363,volatile
1662,79.60561479847088,volatile
1663,79.54257523370404,volatile
1664,79.89231462046405,volatile
1665,79.86817917470222,volatile
1666,79.47272358330788,volatile
1667,79.39249965013806,volatile
1668,79.42863752019397,volatile
1669,79.40351132724874,volatile
1670,79.40986034590105,volatile
1671,79.7690307076471,volatile
1672,80.2427926884585,volatile
1673,80.30631147359539,volatile
1674,80.22868373412726,volatile
1675,80.1445214980061,volatile
1676,80.06250468661987,volatile
1677,79.99907311660684,volatile
1678,79.99057977333506,volatile
1679,79.79784833919372,volatile
1680,79.95593585957559,volatile
1681,80.2655383662159,volatile
1682,80.29187259976086,volatile
1683,80.69421044280885,volatile
1684,80.85605745190198,volatile
1685,80.68831462858711,volatile
1686,80.83938453211678,volatile
1687,80.39201107677034,volatile
1688,80.78726331636929,volatile
1689,80.90159277409424,volatile
1690,80.72053021187226,volatile
1691,81.32662262026054,volatile
1692,80.88486381645963,volatile
1693,80.28377727132978,volatile
1694,80.21736953898478,volatile
1695,80.81508092763487,volatile
1696,80.33996029909538,volatile
1697,80.58886110253022,volatile
1698,80.45294661219847,volatile
1699,80.14284782522903,volatile
1700,80.41443529623685,volatile
1701,80.07841527817553,volatile
1702,79.93068598177337,volatile
1703,80.06465307653113,volatile
1704,79.57049032057289,volatile
1705,79.80452303368446,volatile
1706,80.15978017421394,volatile
1707,79.87021526749838,volatile
1708,79.45392840896143,volatile
1709,79.10735634395319,volatile
1710,79.14414575107726,volatile
1711,79.0071959944638,volatile
1712,78.73401720664859,volatile
1713,78.50923499712526,volatile
1714,78.44454414074625,volatile
1715,78.01013604265331,volatile
1716,78.10709927532938,volatile
1717,77.53061930394158,volatile
1718,77.7038803305266,volatile
1719,77.9476249065636,volatile
1720,77.9961911723278,volatile
1721,77.85385421472499,volatile
1722,78.09845552304459,volatile
1723,77.77972863967506,volatile
1724,77.9524568780995,volatile
1725,77.68884437327726,volatile
1726,77.11950065916163,volatile
1727,77.3394450452794,volatile
1728,77.60907343135422,volatile
1729,78.05450792406491,volatile
1730,77.95337180529516,volatile
1731,78.46312993963758,volatile
1732,78.54437164691798,volatile
1733,78.87774546982371,volatile
1734,79.04150525735042,volatile
1735,79.2292255151335,volatile
1736,79.04319898740461,volatile
1737,79.30411564581654,volatile
1738,78.85301724574947,volatile
1739,78.95241115022138,volatile
1740,79.27994656587258,volatile
1741,79.40197539191782,volatile
1742,79.6453139573638,volatile
1743,79.69411763503018,volatile
1744,79.61918348406303,volatile
1745,79.80690938687184,volatile
1746,79.88654164249121,volatile
1747,80.07321059277177,volatile
1748,79.8383113010651,volatile
1749,80.45681600651093,volatile
1750,80.03807130836135,volatile
1751,79.95841445285272,volatile
1752,79.8506600526247,volatile
1753,79.64449071512657,volatile
1754,78.7457580139318,volatile
1755,79.15328861809924,volatile
1756,79.03157271451533,volatile
1757,79.23805645478677,volatile
1758,79.38947334120628,volatile
1759,79.52135430587138,volatile
1760,79.33759987680195,volatile
1761,79.31632393375283,volatile
1762,79.63399007526452,volatile
1763,79.37972855378214,volatile
1764,79.24757770613111,volatile
1765,79.2927536939327,volatile
1766,79.46196290724777,volatile
1767,80.0324327144236,volatile
1768,79.92596981549103,volatile
1769,79.86481699196294,volatile
1770,79.79575251741238,volatile
1771,79.69886064581041,volatile
1772,80.00672100611861,volatile
1773,80.31768106758518,volatile
1774,79.95042841344673,volatile
1775,79.75355385905254,volatile
1776,79.3369733591178,volatile
1777,79.47070939009002,volatile
1778,79.65997179205952,volatile
1779,79.76855493254342,volatile
1780,79.70262711506736,volatile
1781,79.58725110532008,volatile
1782,80.20730085713663,volatile
1783,81.01875812785822,volatile
1784,80.27249649626401,volatile
1785,79.62667976878102,volatile
1786,78.96268854331753,volatile
1787,78.43184974470557,volatile
1788,78.78773690896298,volatile
1789,78.39872941984942,volatile
1790,78.62275438055066,volatile
1791,77.9787473063525,volatile
1792,78.40178825216309,volatile
1793,78.32770527702743,volatile
1794,78.11816390905575,volatile
1795,77.59232612141196,volatile
1796,77.67992446688115,volatile
1797,77.6355153977302,volatile
1798,77.5307885965886,volatile
